Data/Hora;Tensão;Corrente;Potência;Equipamento
04/11/2021 21:24;0.0;0.0;0.0;Motor
04/11/2021 21:24;127.2;2.07;147.0;Geladeira
04/11/2021 21:24;128.1;0.31;39.1;Iluminacao
04/11/2021 21:24;0.0;0.0;0.0;Motor
04/11/2021 21:24;127.2;2.07;147.0;Geladeira
04/11/2021 21:24;127.9;0.31;39.0;Iluminacao
04/11/2021 21:24;0.0;0.0;0.0;Motor
04/11/2021 21:24;127.2;2.07;147.0;Geladeira
04/11/2021 21:24;127.9;0.31;39.0;Iluminacao
04/11/2021 21:24;0.0;0.0;0.0;Motor
04/11/2021 21:24;127.2;2.07;147.0;Geladeira
04/11/2021 21:24;127.8;0.31;39.0;Iluminacao
04/11/2021 21:24;0.0;0.0;0.0;Motor
04/11/2021 21:24;127.2;2.07;147.0;Geladeira
04/11/2021 21:24;127.8;0.31;39.0;Iluminacao
04/11/2021 21:24;0.0;0.0;0.0;Motor
04/11/2021 21:25;127.2;2.07;147.0;Geladeira
04/11/2021 21:25;0.0;0.0;0.0;Iluminacao
04/11/2021 21:25;0.0;0.0;0.0;Motor
04/11/2021 21:25;127.2;2.07;147.0;Geladeira
04/11/2021 21:25;0.0;0.0;0.0;Iluminacao
04/11/2021 21:25;127.6;0.51;65.2;Motor
04/11/2021 21:25;127.2;2.07;147.0;Geladeira
04/11/2021 21:25;0.0;0.0;0.0;Iluminacao
04/11/2021 21:25;0.0;0.0;0.0;Motor
04/11/2021 21:25;127.2;2.07;147.0;Geladeira
04/11/2021 21:25;0.0;0.0;0.0;Iluminacao
04/11/2021 21:25;0.0;0.0;0.0;Motor
04/11/2021 21:25;127.2;2.07;147.0;Geladeira
04/11/2021 21:25;0.0;0.0;0.0;Iluminacao
04/11/2021 21:25;0.0;0.0;0.0;Motor
04/11/2021 21:25;127.2;2.07;147.0;Geladeira
04/11/2021 21:25;0.0;0.0;0.0;Iluminacao
04/11/2021 21:25;0.0;0.0;0.0;Motor
04/11/2021 21:25;127.2;2.07;147.0;Geladeira
04/11/2021 21:25;0.0;0.0;0.0;Iluminacao
04/11/2021 21:25;0.0;0.0;0.0;Motor
04/11/2021 21:26;127.2;2.07;147.0;Geladeira
04/11/2021 21:26;0.0;0.0;0.0;Iluminacao
04/11/2021 21:26;0.0;0.0;0.0;Motor
04/11/2021 21:26;127.2;2.07;147.0;Geladeira
04/11/2021 21:26;0.0;0.0;0.0;Iluminacao
04/11/2021 21:26;0.0;0.0;0.0;Motor
04/11/2021 21:26;127.2;2.07;147.0;Geladeira
04/11/2021 21:26;0.0;0.0;0.0;Iluminacao
04/11/2021 21:26;0.0;0.0;0.0;Motor
04/11/2021 21:26;127.2;2.07;147.0;Geladeira
04/11/2021 21:26;0.0;0.0;0.0;Iluminacao
04/11/2021 21:26;0.0;0.0;0.0;Motor
04/11/2021 21:26;127.2;2.07;147.0;Geladeira
04/11/2021 21:26;0.0;0.0;0.0;Iluminacao
04/11/2021 21:26;0.0;0.0;0.0;Motor
04/11/2021 21:26;127.2;2.07;147.0;Geladeira
04/11/2021 21:26;0.0;0.0;0.0;Iluminacao
04/11/2021 21:26;0.0;0.0;0.0;Motor
04/11/2021 21:27;127.2;2.07;147.0;Geladeira
04/11/2021 21:27;0.0;0.0;0.0;Iluminacao
04/11/2021 21:27;0.0;0.0;0.0;Motor
04/11/2021 21:27;127.2;2.07;147.0;Geladeira
04/11/2021 21:27;0.0;0.0;0.0;Iluminacao
04/11/2021 21:27;0.0;0.0;0.0;Motor
04/11/2021 21:27;127.2;2.07;147.0;Geladeira
04/11/2021 21:27;0.0;0.0;0.0;Iluminacao
04/11/2021 21:27;0.0;0.0;0.0;Motor
04/11/2021 21:27;127.2;2.07;147.0;Geladeira
04/11/2021 21:27;0.0;0.0;0.0;Iluminacao
04/11/2021 21:27;0.0;0.0;0.0;Motor
04/11/2021 21:27;127.2;2.07;147.0;Geladeira
04/11/2021 21:27;0.0;0.0;0.0;Iluminacao
04/11/2021 21:27;0.0;0.0;0.0;Motor
04/11/2021 21:27;127.2;2.07;147.0;Geladeira
04/11/2021 21:27;0.0;0.0;0.0;Iluminacao
04/11/2021 21:27;0.0;0.0;0.0;Motor
04/11/2021 21:27;127.2;2.07;147.0;Geladeira
04/11/2021 21:27;0.0;0.0;0.0;Iluminacao
04/11/2021 21:27;128.1;0.51;65.5;Motor
04/11/2021 21:27;127.2;2.07;147.0;Geladeira
04/11/2021 21:27;0.0;0.0;0.0;Iluminacao
04/11/2021 21:27;128.1;0.51;65.5;Motor
04/11/2021 21:27;127.2;2.07;147.0;Geladeira
04/11/2021 21:27;0.0;0.0;0.0;Iluminacao
04/11/2021 21:27;0.0;0.0;0.0;Motor
04/11/2021 21:28;127.2;2.07;147.0;Geladeira
04/11/2021 21:28;0.0;0.0;0.0;Iluminacao
04/11/2021 21:28;0.0;0.0;0.0;Motor
04/11/2021 21:28;127.2;2.07;147.0;Geladeira
04/11/2021 21:28;0.0;0.0;0.0;Iluminacao
04/11/2021 21:28;0.0;0.0;0.0;Motor
04/11/2021 21:28;127.2;2.07;147.0;Geladeira
04/11/2021 21:28;0.0;0.0;0.0;Iluminacao
04/11/2021 21:28;0.0;0.0;0.0;Motor
04/11/2021 21:28;127.2;2.07;147.0;Geladeira
04/11/2021 21:28;0.0;0.0;0.0;Iluminacao
04/11/2021 21:28;0.0;0.0;0.0;Motor
04/11/2021 21:28;127.2;2.07;147.0;Geladeira
04/11/2021 21:28;0.0;0.0;0.0;Iluminacao
04/11/2021 21:28;128.1;0.51;65.6;Motor
04/11/2021 21:28;127.2;2.07;147.0;Geladeira
04/11/2021 21:28;0.0;0.0;0.0;Iluminacao
04/11/2021 21:28;128.2;0.51;65.6;Motor
04/11/2021 21:28;127.2;2.07;147.0;Geladeira
04/11/2021 21:28;0.0;0.0;0.0;Iluminacao
04/11/2021 21:28;0.0;0.0;0.0;Motor
04/11/2021 21:29;127.2;2.07;147.0;Geladeira
04/11/2021 21:29;0.0;0.0;0.0;Iluminacao
04/11/2021 21:29;0.0;0.0;0.0;Motor
04/11/2021 21:29;127.2;2.07;147.0;Geladeira
04/11/2021 21:29;0.0;0.0;0.0;Iluminacao
04/11/2021 21:29;0.0;0.0;0.0;Motor
04/11/2021 21:29;127.2;2.07;147.0;Geladeira
04/11/2021 21:29;0.0;0.0;0.0;Iluminacao
04/11/2021 21:29;0.0;0.0;0.0;Motor
04/11/2021 21:29;127.2;2.07;147.0;Geladeira
04/11/2021 21:29;0.0;0.0;0.0;Iluminacao
04/11/2021 21:29;0.0;0.0;0.0;Motor
04/11/2021 21:29;127.2;2.07;147.0;Geladeira
04/11/2021 21:29;0.0;0.0;0.0;Iluminacao
04/11/2021 21:29;0.0;0.0;0.0;Motor
04/11/2021 21:29;127.2;2.07;147.0;Geladeira
04/11/2021 21:29;0.0;0.0;0.0;Iluminacao
04/11/2021 21:29;0.0;0.0;0.0;Motor
04/11/2021 21:29;127.2;2.07;147.0;Geladeira
04/11/2021 21:29;0.0;0.0;0.0;Iluminacao
04/11/2021 21:29;0.0;0.0;0.0;Motor
04/11/2021 21:30;127.2;2.07;147.0;Geladeira
04/11/2021 21:30;0.0;0.0;0.0;Iluminacao
04/11/2021 21:30;0.0;0.0;0.0;Motor
04/11/2021 21:30;127.2;2.07;147.0;Geladeira
04/11/2021 21:30;0.0;0.0;0.0;Iluminacao
04/11/2021 21:30;0.0;0.0;0.0;Motor
04/11/2021 21:30;127.2;2.07;147.0;Geladeira
04/11/2021 21:30;0.0;0.0;0.0;Iluminacao
04/11/2021 21:30;0.0;0.0;0.0;Motor
04/11/2021 21:30;127.2;2.07;147.0;Geladeira
04/11/2021 21:30;0.0;0.0;0.0;Iluminacao
04/11/2021 21:30;0.0;0.0;0.0;Motor
04/11/2021 21:30;127.2;2.07;147.0;Geladeira
04/11/2021 21:30;0.0;0.0;0.0;Iluminacao
04/11/2021 21:30;0.0;0.0;0.0;Motor
04/11/2021 21:30;127.2;2.07;147.0;Geladeira
04/11/2021 21:30;0.0;0.0;0.0;Iluminacao
04/11/2021 21:30;0.0;0.0;0.0;Motor
04/11/2021 21:30;127.2;2.07;147.0;Geladeira
04/11/2021 21:30;0.0;0.0;0.0;Iluminacao
04/11/2021 21:30;0.0;0.0;0.0;Motor
04/11/2021 21:31;127.2;2.07;147.0;Geladeira
04/11/2021 21:31;0.0;0.0;0.0;Iluminacao
04/11/2021 21:31;0.0;0.0;0.0;Motor
04/11/2021 21:31;127.2;2.07;147.0;Geladeira
04/11/2021 21:31;0.0;0.0;0.0;Iluminacao
04/11/2021 21:31;0.0;0.0;0.0;Motor
04/11/2021 21:31;127.2;2.07;147.0;Geladeira
04/11/2021 21:31;0.0;0.0;0.0;Iluminacao
04/11/2021 21:31;0.0;0.0;0.0;Motor
04/11/2021 21:31;127.2;2.07;147.0;Geladeira
04/11/2021 21:31;0.0;0.0;0.0;Iluminacao
04/11/2021 21:31;0.0;0.0;0.0;Motor
04/11/2021 21:31;127.2;2.07;147.0;Geladeira
04/11/2021 21:31;0.0;0.0;0.0;Iluminacao
04/11/2021 21:31;0.0;0.0;0.0;Motor
04/11/2021 21:31;127.2;2.07;147.0;Geladeira
04/11/2021 21:31;0.0;0.0;0.0;Iluminacao
04/11/2021 21:31;0.0;0.0;0.0;Motor
04/11/2021 21:32;127.2;2.07;147.0;Geladeira
04/11/2021 21:32;0.0;0.0;0.0;Iluminacao
04/11/2021 21:32;0.0;0.0;0.0;Motor
04/11/2021 21:32;127.2;2.07;147.0;Geladeira
04/11/2021 21:32;0.0;0.0;0.0;Iluminacao
04/11/2021 21:32;128.2;0.51;65.6;Motor
04/11/2021 21:32;127.2;2.07;147.0;Geladeira
04/11/2021 21:32;0.0;0.0;0.0;Iluminacao
04/11/2021 21:32;0.0;0.0;0.0;Motor
04/11/2021 21:32;127.2;2.07;147.0;Geladeira
04/11/2021 21:32;0.0;0.0;0.0;Iluminacao
04/11/2021 21:32;0.0;0.0;0.0;Motor
04/11/2021 21:32;127.2;2.07;147.0;Geladeira
04/11/2021 21:32;0.0;0.0;0.0;Iluminacao
04/11/2021 21:32;0.0;0.0;0.0;Motor
04/11/2021 21:32;127.2;2.07;147.0;Geladeira
04/11/2021 21:32;0.0;0.0;0.0;Iluminacao
04/11/2021 21:32;0.0;0.0;0.0;Motor
04/11/2021 21:32;127.2;2.07;147.0;Geladeira
04/11/2021 21:32;0.0;0.0;0.0;Iluminacao
04/11/2021 21:32;0.0;0.0;0.0;Motor
04/11/2021 21:32;127.2;2.07;147.0;Geladeira
04/11/2021 21:32;0.0;0.0;0.0;Iluminacao
04/11/2021 21:32;0.0;0.0;0.0;Motor
04/11/2021 21:33;127.2;2.07;147.0;Geladeira
04/11/2021 21:33;0.0;0.0;0.0;Iluminacao
04/11/2021 21:33;128.7;0.51;65.9;Motor
04/11/2021 21:33;127.2;2.07;147.0;Geladeira
04/11/2021 21:33;0.0;0.0;0.0;Iluminacao
04/11/2021 21:33;128.6;0.51;65.9;Motor
04/11/2021 21:33;127.2;2.07;147.0;Geladeira
04/11/2021 21:33;0.0;0.0;0.0;Iluminacao
04/11/2021 21:33;0.0;0.0;0.0;Motor
04/11/2021 21:33;127.2;2.07;147.0;Geladeira
04/11/2021 21:33;0.0;0.0;0.0;Iluminacao
04/11/2021 21:33;0.0;0.0;0.0;Motor
04/11/2021 21:33;127.2;2.07;147.0;Geladeira
04/11/2021 21:33;0.0;0.0;0.0;Iluminacao
04/11/2021 21:33;0.0;0.0;0.0;Motor
04/11/2021 21:33;127.2;2.07;147.0;Geladeira
04/11/2021 21:33;128.9;0.31;39.4;Iluminacao
04/11/2021 21:33;0.0;0.0;0.0;Motor
04/11/2021 21:33;127.2;2.07;147.0;Geladeira
04/11/2021 21:33;128.7;0.31;39.3;Iluminacao
04/11/2021 21:33;128.5;0.51;65.8;Motor
04/11/2021 21:33;127.2;2.07;147.0;Geladeira
04/11/2021 21:33;128.8;0.31;39.3;Iluminacao
04/11/2021 21:33;0.0;0.0;0.0;Motor
04/11/2021 21:33;127.2;2.07;147.0;Geladeira
04/11/2021 21:33;128.9;0.31;39.4;Iluminacao
04/11/2021 21:33;0.0;0.0;0.0;Motor
04/11/2021 21:33;127.2;2.07;147.0;Geladeira
04/11/2021 21:33;128.9;0.31;39.4;Iluminacao
04/11/2021 21:33;0.0;0.0;0.0;Motor
04/11/2021 21:33;127.2;2.07;147.0;Geladeira
04/11/2021 21:33;128.9;0.31;39.4;Iluminacao
04/11/2021 21:33;0.0;0.0;0.0;Motor
04/11/2021 21:33;127.2;2.07;147.0;Geladeira
04/11/2021 21:33;128.9;0.31;39.4;Iluminacao
04/11/2021 21:33;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;128.9;0.31;39.4;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;128.9;0.31;39.4;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;128.9;0.31;39.4;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;128.9;0.31;39.4;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;128.8;0.31;39.4;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;128.9;0.31;39.4;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;128.9;0.31;39.5;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;129.0;0.31;39.5;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;129.1;0.31;39.5;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;129.0;0.31;39.5;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;128.9;0.31;39.5;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;128.9;0.31;39.5;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;129.0;0.31;39.5;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;0.0;0.0;0.0;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:34;127.2;2.07;147.0;Geladeira
04/11/2021 21:34;0.0;0.0;0.0;Iluminacao
04/11/2021 21:34;0.0;0.0;0.0;Motor
04/11/2021 21:35;127.2;2.07;147.0;Geladeira
04/11/2021 21:35;0.0;0.0;0.0;Iluminacao
04/11/2021 21:35;0.0;0.0;0.0;Motor
04/11/2021 21:35;127.2;2.07;147.0;Geladeira
04/11/2021 21:35;0.0;0.0;0.0;Iluminacao
04/11/2021 21:35;0.0;0.0;0.0;Motor
04/11/2021 21:35;127.2;2.07;147.0;Geladeira
04/11/2021 21:35;0.0;0.0;0.0;Iluminacao
04/11/2021 21:35;0.0;0.0;0.0;Motor
04/11/2021 21:35;127.2;2.07;147.0;Geladeira
04/11/2021 21:35;0.0;0.0;0.0;Iluminacao
04/11/2021 21:35;0.0;0.0;0.0;Motor
04/11/2021 21:35;127.2;2.07;147.0;Geladeira
04/11/2021 21:35;0.0;0.0;0.0;Iluminacao
04/11/2021 21:35;0.0;0.0;0.0;Motor
04/11/2021 21:35;127.2;2.07;147.0;Geladeira
04/11/2021 21:35;0.0;0.0;0.0;Iluminacao
04/11/2021 21:35;0.0;0.0;0.0;Motor
04/11/2021 21:36;127.2;2.07;147.0;Geladeira
04/11/2021 21:36;0.0;0.0;0.0;Iluminacao
04/11/2021 21:36;0.0;0.0;0.0;Motor
04/11/2021 21:36;127.2;2.07;147.0;Geladeira
04/11/2021 21:36;0.0;0.0;0.0;Iluminacao
04/11/2021 21:36;0.0;0.0;0.0;Motor
04/11/2021 21:36;127.2;2.07;147.0;Geladeira
04/11/2021 21:36;0.0;0.0;0.0;Iluminacao
04/11/2021 21:36;0.0;0.0;0.0;Motor
04/11/2021 21:36;127.2;2.07;147.0;Geladeira
04/11/2021 21:36;0.0;0.0;0.0;Iluminacao
04/11/2021 21:36;0.0;0.0;0.0;Motor
04/11/2021 21:36;127.2;2.07;147.0;Geladeira
04/11/2021 21:36;0.0;0.0;0.0;Iluminacao
04/11/2021 21:36;0.0;0.0;0.0;Motor
04/11/2021 21:36;127.2;2.07;147.0;Geladeira
04/11/2021 21:36;0.0;0.0;0.0;Iluminacao
04/11/2021 21:36;0.0;0.0;0.0;Motor
04/11/2021 21:37;127.2;2.07;147.0;Geladeira
04/11/2021 21:37;0.0;0.0;0.0;Iluminacao
04/11/2021 21:37;0.0;0.0;0.0;Motor
04/11/2021 21:37;127.2;2.07;147.0;Geladeira
04/11/2021 21:37;0.0;0.0;0.0;Iluminacao
04/11/2021 21:37;0.0;0.0;0.0;Motor
04/11/2021 21:37;127.2;2.07;147.0;Geladeira
04/11/2021 21:37;0.0;0.0;0.0;Iluminacao
04/11/2021 21:37;0.0;0.0;0.0;Motor
04/11/2021 21:37;127.2;2.07;147.0;Geladeira
04/11/2021 21:37;0.0;0.0;0.0;Iluminacao
04/11/2021 21:37;0.0;0.0;0.0;Motor
04/11/2021 21:37;127.2;2.07;147.0;Geladeira
04/11/2021 21:37;0.0;0.0;0.0;Iluminacao
04/11/2021 21:37;0.0;0.0;0.0;Motor
04/11/2021 21:37;127.2;2.07;147.0;Geladeira
04/11/2021 21:37;0.0;0.0;0.0;Iluminacao
04/11/2021 21:37;129.2;0.51;66.4;Motor
04/11/2021 21:38;127.2;2.07;147.0;Geladeira
04/11/2021 21:38;129.5;0.31;39.7;Iluminacao
04/11/2021 21:38;0.0;0.0;0.0;Motor
04/11/2021 21:38;127.2;2.07;147.0;Geladeira
04/11/2021 21:38;129.7;0.31;39.8;Iluminacao
04/11/2021 21:38;0.0;0.0;0.0;Motor
04/11/2021 21:38;127.2;2.07;147.0;Geladeira
04/11/2021 21:38;129.8;0.31;39.8;Iluminacao
04/11/2021 21:38;0.0;0.0;0.0;Motor
04/11/2021 21:38;127.2;2.07;147.0;Geladeira
04/11/2021 21:38;129.8;0.31;39.8;Iluminacao
04/11/2021 21:38;0.0;0.0;0.0;Motor
04/11/2021 21:38;127.2;2.07;147.0;Geladeira
04/11/2021 21:38;0.0;0.0;0.0;Iluminacao
04/11/2021 21:38;0.0;0.0;0.0;Motor
04/11/2021 21:38;127.2;2.07;147.0;Geladeira
04/11/2021 21:38;0.0;0.0;0.0;Iluminacao
04/11/2021 21:38;0.0;0.0;0.0;Motor
04/11/2021 21:38;127.2;2.07;147.0;Geladeira
04/11/2021 21:38;0.0;0.0;0.0;Iluminacao
04/11/2021 21:38;0.0;0.0;0.0;Motor
04/11/2021 21:38;127.2;2.07;147.0;Geladeira
04/11/2021 21:38;0.0;0.0;0.0;Iluminacao
04/11/2021 21:38;0.0;0.0;0.0;Motor
04/11/2021 21:39;127.2;2.07;147.0;Geladeira
04/11/2021 21:39;0.0;0.0;0.0;Iluminacao
04/11/2021 21:39;0.0;0.0;0.0;Motor
04/11/2021 21:39;127.2;2.07;147.0;Geladeira
04/11/2021 21:39;0.0;0.0;0.0;Iluminacao
04/11/2021 21:39;0.0;0.0;0.0;Motor
04/11/2021 21:39;127.2;2.07;147.0;Geladeira
04/11/2021 21:39;0.0;0.0;0.0;Iluminacao
04/11/2021 21:39;0.0;0.0;0.0;Motor
04/11/2021 21:39;127.2;2.07;147.0;Geladeira
04/11/2021 21:39;0.0;0.0;0.0;Iluminacao
04/11/2021 21:39;0.0;0.0;0.0;Motor
04/11/2021 21:39;127.2;2.07;147.0;Geladeira
04/11/2021 21:39;0.0;0.0;0.0;Iluminacao
04/11/2021 21:39;0.0;0.0;0.0;Motor
04/11/2021 21:39;127.2;2.07;147.0;Geladeira
04/11/2021 21:39;0.0;0.0;0.0;Iluminacao
04/11/2021 21:39;0.0;0.0;0.0;Motor
04/11/2021 21:39;127.2;2.07;147.0;Geladeira
04/11/2021 21:39;0.0;0.0;0.0;Iluminacao
04/11/2021 21:39;0.0;0.0;0.0;Motor
04/11/2021 21:40;127.2;2.07;147.0;Geladeira
04/11/2021 21:40;0.0;0.0;0.0;Iluminacao
04/11/2021 21:40;0.0;0.0;0.0;Motor
04/11/2021 21:40;127.2;2.07;147.0;Geladeira
04/11/2021 21:40;0.0;0.0;0.0;Iluminacao
04/11/2021 21:40;0.0;0.0;0.0;Motor
04/11/2021 21:40;127.2;2.07;147.0;Geladeira
04/11/2021 21:40;0.0;0.0;0.0;Iluminacao
04/11/2021 21:40;0.0;0.0;0.0;Motor
04/11/2021 21:40;127.2;2.07;147.0;Geladeira
04/11/2021 21:40;128.3;0.31;39.1;Iluminacao
04/11/2021 21:40;0.0;0.0;0.0;Motor
04/11/2021 21:40;127.2;2.07;147.0;Geladeira
04/11/2021 21:40;128.0;0.31;39.0;Iluminacao
04/11/2021 21:40;127.9;0.51;65.4;Motor
04/11/2021 21:40;127.2;2.07;147.0;Geladeira
04/11/2021 21:40;128.0;0.31;38.9;Iluminacao
04/11/2021 21:40;0.0;0.0;0.0;Motor
04/11/2021 21:40;127.2;2.07;147.0;Geladeira
04/11/2021 21:40;128.1;0.31;39.0;Iluminacao
04/11/2021 21:40;0.0;0.0;0.0;Motor
04/11/2021 21:40;127.2;2.07;147.0;Geladeira
04/11/2021 21:40;128.0;0.31;39.0;Iluminacao
04/11/2021 21:40;0.0;0.0;0.0;Motor
04/11/2021 21:40;127.2;2.07;147.0;Geladeira
04/11/2021 21:40;128.0;0.31;38.9;Iluminacao
04/11/2021 21:40;0.0;0.0;0.0;Motor
04/11/2021 21:40;127.2;2.07;147.0;Geladeira
04/11/2021 21:40;127.8;0.31;38.9;Iluminacao
04/11/2021 21:40;0.0;0.0;0.0;Motor
04/11/2021 21:40;127.2;2.07;147.0;Geladeira
04/11/2021 21:40;0.0;0.0;0.0;Iluminacao
04/11/2021 21:40;0.0;0.0;0.0;Motor
04/11/2021 21:40;127.2;2.07;147.0;Geladeira
04/11/2021 21:40;0.0;0.0;0.0;Iluminacao
04/11/2021 21:40;0.0;0.0;0.0;Motor
04/11/2021 21:41;127.2;2.07;147.0;Geladeira
04/11/2021 21:41;0.0;0.0;0.0;Iluminacao
04/11/2021 21:41;0.0;0.0;0.0;Motor
04/11/2021 21:41;127.2;2.07;147.0;Geladeira
04/11/2021 21:41;0.0;0.0;0.0;Iluminacao
04/11/2021 21:41;0.0;0.0;0.0;Motor
04/11/2021 21:41;127.2;2.07;147.0;Geladeira
04/11/2021 21:41;0.0;0.0;0.0;Iluminacao
04/11/2021 21:41;0.0;0.0;0.0;Motor
04/11/2021 21:41;127.2;2.07;147.0;Geladeira
04/11/2021 21:41;0.0;0.0;0.0;Iluminacao
04/11/2021 21:41;0.0;0.0;0.0;Motor
04/11/2021 21:41;127.2;2.07;147.0;Geladeira
04/11/2021 21:41;0.0;0.0;0.0;Iluminacao
04/11/2021 21:41;0.0;0.0;0.0;Motor
04/11/2021 21:41;127.2;2.07;147.0;Geladeira
04/11/2021 21:41;0.0;0.0;0.0;Iluminacao
04/11/2021 21:41;0.0;0.0;0.0;Motor
04/11/2021 21:41;127.2;2.07;147.0;Geladeira
04/11/2021 21:41;0.0;0.0;0.0;Iluminacao
04/11/2021 21:41;0.0;0.0;0.0;Motor
04/11/2021 21:42;127.2;2.07;147.0;Geladeira
04/11/2021 21:42;0.0;0.0;0.0;Iluminacao
04/11/2021 21:42;0.0;0.0;0.0;Motor
04/11/2021 21:44;127.2;2.07;147.0;Geladeira
04/11/2021 21:44;0.0;0.0;0.0;Iluminacao
04/11/2021 21:44;0.0;0.0;0.0;Motor
04/11/2021 21:45;127.2;2.07;147.0;Geladeira
04/11/2021 21:45;0.0;0.0;0.0;Iluminacao
04/11/2021 21:45;0.0;0.0;0.0;Motor
04/11/2021 21:45;127.2;2.07;147.0;Geladeira
04/11/2021 21:45;0.0;0.0;0.0;Iluminacao
04/11/2021 21:45;0.0;0.0;0.0;Motor
04/11/2021 21:45;127.2;2.07;147.0;Geladeira
04/11/2021 21:45;0.0;0.0;0.0;Iluminacao
04/11/2021 21:45;0.0;0.0;0.0;Motor
04/11/2021 21:45;127.2;2.07;147.0;Geladeira
04/11/2021 21:45;0.0;0.0;0.0;Iluminacao
04/11/2021 21:45;0.0;0.0;0.0;Motor
04/11/2021 21:45;127.2;2.07;147.0;Geladeira
04/11/2021 21:45;0.0;0.0;0.0;Iluminacao
04/11/2021 21:45;0.0;0.0;0.0;Motor
04/11/2021 21:45;127.2;2.07;147.0;Geladeira
04/11/2021 21:45;0.0;0.0;0.0;Iluminacao
04/11/2021 21:45;0.0;0.0;0.0;Motor
04/11/2021 21:45;127.2;2.07;147.0;Geladeira
04/11/2021 21:45;0.0;0.0;0.0;Iluminacao
04/11/2021 21:45;0.0;0.0;0.0;Motor
04/11/2021 21:46;127.2;2.07;147.0;Geladeira
04/11/2021 21:46;0.0;0.0;0.0;Iluminacao
04/11/2021 21:46;0.0;0.0;0.0;Motor
04/11/2021 21:46;127.2;2.07;147.0;Geladeira
04/11/2021 21:46;0.0;0.0;0.0;Iluminacao
04/11/2021 21:46;0.0;0.0;0.0;Motor
